Date,Rep,Day,Treatment,Initial_ Chl,Removed_Water,Added_Distilled,Added_Algae,Final_Chl,Temp,Avg_Chl,Population,Observer,Total Vol,Refiltered,blank,notes
July_9,13,36,25,20.24,0,0,3,26.73,22.3,23.485,52,AP/JW,,,-0.405,
July_9,13,36,25,20.24,0,0,3,26.73,22.3,23.485,52,AP/JW,,,-0.405,
July_9,13,36,25,20.24,0,0,3,26.73,22.3,23.485,34,AP/JW,,,-0.405,
July_9,13,36,25,20.24,0,0,3,26.73,22.3,23.485,54,AP/JW,,,-0.405,
July_9,13,36,25,20.24,0,0,3,26.73,22.3,23.485,52,AP/JW,,,-0.405,
July_9,13,36,25,20.24,0,0,3,26.73,22.3,23.485,48,AP/JW,,,-0.405,
July_10,13,37,25,20.42,0,160,2,24.84,21.9,22.63,,JH,,,-0.439,
July_11,13,38,25,18.59,80,0,4,25.35,22.2,21.97,,JH,,,-0.224,
July_12,13,39,25,15.9,0,30,5,24.78,21.5,20.34,,JH,,,-0.305,
July_13,13,40,25,17.64,0,0,6,25.63,21.7,21.635,,AC,,,-0.359,
July_14,13,41,25,12.7,0,0,17,24.94,21.7,18.82,,JW,,,-0.335,
July_15,13,42,25,14,0,0,16,24.4,21.6,19.2,,JW,,,-0.404,
July_16,13,43,25,12.07,0,0,35,24.47,22.6,18.27,78,AP,1090,,-0.38,
July_16,13,43,25,12.07,0,0,35,24.47,22.6,18.27,85,AP,,,-0.38,
July_16,13,43,25,12.07,0,0,35,24.47,22.6,18.27,103,AP,,,-0.38,
July_16,13,43,25,12.07,0,0,35,24.47,22.6,18.27,91,AP,,,-0.38,
July_16,13,43,25,12.07,0,0,35,24.47,22.6,18.27,81,AP,,,-0.38,
July_16,13,43,25,12.07,0,0,35,24.47,22.6,18.27,83,AP,,,-0.38,
July_16,13,43,25,12.07,0,0,35,24.47,22.6,18.27,72,AP,,,-0.38,
July_16,13,43,25,12.07,0,0,35,24.47,22.6,18.27,85,AP,,,-0.38,
July_17,13,44,25,11.88,0,0,5.5,24.95,21.4,18.415,,JH,,,-0.38,
July_18,13,45,25,9.657,0,20,10,25.3,21.4,17.4785,,JH,,,-0.21,
July_19,13,46,25,8.484,0,80,12,25.33,21.6,16.907,,JH,,,-0.362,
July_20,13,47,25,5.187,0,0,25,25.32,21.8,15.2535,,AC,,,-0.262,
July_7,13,34,25,10.39,0,0,15,24.22,21,17.305,,JW,,,-0.293,
July_21,13,48,25,5.024,90,0,36,24.33,21.8,14.677,,JW,,,-0.353,
July_22,13,49,25,1.645,0,0,40,26.3,21.6,13.9725,,JW,,,0.294,
July_23,13,50,25,11.29,0,0,0,,22.8,11.29,59,AP/JW,1060,,-0.345,
July_23,13,50,25,11.29,0,0,0,,22.8,11.29,75,AP/JW,,,-0.345,
July_23,13,50,25,11.29,0,0,0,,22.8,11.29,50,AP/JW,,,-0.345,
July_23,13,50,25,11.29,0,0,0,,22.8,11.29,61,AP/JW,,,-0.345,
July_23,13,50,25,11.29,0,0,0,,22.8,11.29,55,AP/JW,,,-0.345,
July_23,13,50,25,11.29,0,0,0,,22.8,11.29,58,AP/JW,,,-0.345,
July_23,13,50,25,11.29,0,0,0,,22.8,11.29,75,AP/JW,,,-0.345,
July_23,13,50,25,11.29,0,0,0,,22.8,11.29,58,AP/JW,,,-0.345,
June_8,14,1,25,24.68,,,,,20.9,24.68,1,JW/AC,,,-0.357,
June_9,14,2,25,26.27,0,0,0,,20.9,26.27,,JW,,,-0.448,
June_10,14,3,25,27.8,50,50,0,24.95,21,26.375,,JW,,,-0.471,
June_11,14,4,25,11.43,0,0,10,24.59,21.6,18.01,,AP,,,-0.461,
June_12,14,5,25,35.07,370,370,0,21.17,21,28.12,,JH,,,-0.385,
June_13,14,6,25,23.84,0,4,2,25.46,20.9,24.65,,JH,,,-0.425,
June_14,14,7,25,32.02,200,200,0,25.49,21,28.755,,JH,,,0.587,
June_15,14,8,25,26.73,0,25,0,25.41,21.1,26.07,1,AC/JW,1020,,,
June_15,14,8,25,26.73,0,25,0,25.41,21.1,26.07,3,AC/JW,,,,
June_15,14,8,25,26.73,0,25,0,25.41,21.1,26.07,1,AC/JW,,,,
June_15,14,8,25,26.73,0,25,0,25.41,21.1,26.07,1,AC/JW,,,,
June_15,14,8,25,26.73,0,25,0,25.41,21.1,26.07,1,AC/JW,,,,
June_15,14,8,25,26.73,0,25,0,25.41,21.1,26.07,4,AC/JW,,,,
June_15,14,8,25,26.73,0,25,0,25.41,21.1,26.07,0,AC/JW,,,,
June_15,14,8,25,26.73,0,25,0,25.41,21.1,26.07,0,AC/JW,,,,
June_16,14,9,25,24.27,0,0,0,,20.7,24.27,,JW,,,0.369,
June_17,14,10,25,25.28,0,0,0,,21.2,25.28,,JW,,,-0.345,
June_18,14,11,25,14.64,0,0,18,25.53,23.1,20.085,,AP,,,0.015,
June_19,14,12,25,24.94,0,0,0,,21.5,24.94,,JH,,,-0.38,
June_20,14,13,25,26.81,0,0,0,,21.6,26.81,,AP,,,-0.331,
June_21,14,14,25,8.309,0,30,100,24.77,21.4,16.5395,,JH,,,-0.31,
June_22,14,15,25,15.51,0,0,75,75,21.7,45.255,1,AC/JW,1050,y,,"copepods, full count 30"
June_22,14,15,25,15.51,0,0,75,75,21.7,45.255,0,AC/JW,,,,
June_22,14,15,25,15.51,0,0,75,75,21.7,45.255,3,AC/JW,,,,
June_22,14,15,25,15.51,0,0,75,75,21.7,45.255,2,AC/JW,,,,
June_22,14,15,25,15.51,0,0,75,75,21.7,45.255,0,AC/JW,,,,
June_22,14,15,25,15.51,0,0,75,75,21.7,45.255,0,AC/JW,,,,
June_22,14,15,25,15.51,0,0,75,75,21.7,45.255,1,AC/JW,,,,
June_22,14,15,25,15.51,0,0,75,75,21.7,45.255,1,AC/JW,,,,
June_23,14,16,25,66.15,1000,1000,0,24.18,21,45.165,,JW,,,-0.346,
June_24,14,17,25,17.81,0,0,6,24.89,21.1,21.35,,JW,,,0.064,
June_25,14,18,25,21.17,0,0,2,24.89,21.1,23.03,,AP,,,-0.274,
June_26,14,19,25,25.27,0,0,0,,22.2,25.27,,JH,,,-0.315,
June_27,14,20,25,52.1,0,0,0,,20.9,52.1,,JH,,,-0.324,
June_28,14,21,25,26.38,0,80,0,24.82,22,25.6,,JH,,,-0.353,
June_29,14,22,25,24.67,0,0,0,,21.9,24.67,0,JW,1000,,-0.054,
June_29,14,22,25,24.67,0,0,0,,21.9,24.67,2,JW,,,-0.054,
June_29,14,22,25,24.67,0,0,0,,21.9,24.67,0,JW,,,-0.054,
June_29,14,22,25,24.67,0,0,0,,21.9,24.67,0,JW,,,-0.054,
June_29,14,22,25,24.67,0,0,0,,21.9,24.67,2,JW,,,-0.054,
June_29,14,22,25,24.67,0,0,0,,21.9,24.67,0,JW,,,-0.054,
June_29,14,22,25,24.67,0,0,0,,21.9,24.67,2,JW,,,-0.054,
June_29,14,22,25,24.67,0,0,0,,21.9,24.67,1,JW,,,-0.054,
June_30,14,23,25,19.88,0,0,1.5,24.05,22.3,21.965,,JW,,y,-0.287,
July_1,14,24,25,20.31,0,0,1,24.46,21.9,22.385,,JW,,,-0.187,
July_2,14,25,25,26.18,0,0,0,,21.8,26.18,,AP,,,-0.272,
July_3,14,26,25,24.69,0,0,0,24.69,21.6,24.69,,JH,,,-0.254,
July_4,14,27,25,32.39,0,320,0,25.29,21.7,28.84,,JH,,,-0.254,
July_5,14,28,25,22.51,120,120,0.5,25.59,22.2,24.05,,JH,,,0.193,
July_6,14,29,25,29.89,0,30,0,24.92,21.6,27.405,1,AC/JW,1190,,,
July_6,14,29,25,29.89,0,30,0,24.92,21.6,27.405,2,AC/JW,,,,
July_6,14,29,25,29.89,0,30,0,24.92,21.6,27.405,2,AC/JW,,,,
July_6,14,29,25,29.89,0,30,0,24.92,21.6,27.405,1,AC/JW,,,,
July_6,14,29,25,29.89,0,30,0,24.92,21.6,27.405,2,AC/JW,,,,
July_6,14,29,25,29.89,0,30,0,24.92,21.6,27.405,0,AC/JW,,,,
July_6,14,29,25,29.89,0,30,0,24.92,21.6,27.405,2,AC/JW,,,,
July_6,14,29,25,29.89,0,30,0,24.92,21.6,27.405,0,AC/JW,,,,
July_8,14,31,25,15.54,0,0,10,24.01,21.4,19.775,,JW,,,-0.354,
July_9,14,32,25,19.87,0,0,3,25.66,21.6,22.765,,AP,,,-0.405,
July_10,14,33,25,21.32,0,40,1.25,25.32,21.1,23.32,,JH,,,-0.439,
July_11,14,34,25,14.94,0,0,6,25.11,21.5,20.025,,JH,,,-0.224,
July_12,14,35,25,12.78,0,0,0.5,25.36,21.5,19.07,,JH,,,-0.305,
July_13,14,36,25,16.59,0,0,6,25.16,22.1,20.875,1,AC/JW,1040,,-0.359,
July_13,14,36,25,16.59,0,0,6,25.16,22.1,20.875,4,AC/JW,,,-0.359,
July_13,14,36,25,16.59,0,0,6,25.16,22.1,20.875,1,AC/JW,,,-0.359,
July_13,14,36,25,16.59,0,0,6,25.16,22.1,20.875,5,AC/JW,,,-0.359,
July_13,14,36,25,16.59,0,0,6,25.16,22.1,20.875,4,AC/JW,,,-0.359,
July_13,14,36,25,16.59,0,0,6,25.16,22.1,20.875,1,AC/JW,,,-0.359,
July_13,14,36,25,16.59,0,0,6,25.16,22.1,20.875,5,AC/JW,,,-0.359,
July_13,14,36,25,16.59,0,0,6,25.16,22.1,20.875,1,AC/JW,,,-0.359,
July_14,14,37,25,10.26,0,0,18,28.7,21.7,19.48,,JW,,,-0.335,
July_15,14,38,25,15.32,0,0,14,25.36,21.6,20.34,,JW,,,-0.404,
July_16,14,39,25,17.09,0,0,15,25.59,22.1,21.34,,AP,,,-0.38,
July_17,14,40,25,22.21,0,0,0.25,25.15,21.8,23.68,,JH,,,-0.38,
July_18,14,41,25,19.6,0,0,2,24.78,21.6,22.19,,JH,,,-0.21,
July_19,14,42,25,18.53,0,120,6,25.41,21.5,21.97,,JH,,,-0.362,
July_20,14,43,25,15.06,0,0,6,24.03,21.7,19.545,11,AC/JW,1000,,-0.262,
July_20,14,43,25,15.06,0,0,6,24.03,21.7,19.545,10,AC/JW,,,-0.262,
July_20,14,43,25,15.06,0,0,6,24.03,21.7,19.545,11,AC/JW,,,-0.262,
July_20,14,43,25,15.06,0,0,6,24.03,21.7,19.545,8,AC/JW,,,-0.262,
July_20,14,43,25,15.06,0,0,6,24.03,21.7,19.545,11,AC/JW,,,-0.262,
July_20,14,43,25,15.06,0,0,6,24.03,21.7,19.545,11,AC/JW,,,-0.262,
July_20,14,43,25,15.06,0,0,6,24.03,21.7,19.545,5,AC/JW,,,-0.262,
July_20,14,43,25,15.06,0,0,6,24.03,21.7,19.545,6,AC/JW,,,-0.262,
July_7,14,30,25,13.77,0,0,11,23.99,21.2,18.88,,JW,,,-0.293,
July_21,14,44,25,9.552,0,0,35,26.86,21.8,18.206,,JW,,,-0.353,
July_22,14,45,25,8.503,0,0,18,24.16,21.8,16.3315,,JW,,,0.294,
July_23,14,46,25,9.254,0,0,20,25.68,21.9,17.467,,AP,,,-0.345,
July_24,14,47,25,12.72,0,80,45,25.01,22.1,18.865,,JH,,,-0.036,
July_25,14,48,25,10.41,0,0,55,25.46,21.9,17.935,,JW,,,-0.01,
July_26,14,49,25,10.79,40,0,45,24.75,22.1,17.77,,JH,,,-0.312,
July_27,14,50,25,9.973,0,0,0,,22.4,9.973,20,JW,1100,,-0.419,
July_27,14,50,25,9.973,0,0,0,,22.4,9.973,15,JW,,,-0.419,
July_27,14,50,25,9.973,0,0,0,,22.4,9.973,24,JW,,,-0.419,
July_27,14,50,25,9.973,0,0,0,,22.4,9.973,17,JW,,,-0.419,
July_27,14,50,25,9.973,0,0,0,,22.4,9.973,24,JW,,,-0.419,
July_27,14,50,25,9.973,0,0,0,,22.4,9.973,22,JW,,,-0.419,
July_27,14,50,25,9.973,0,0,0,,22.4,9.973,11,JW,,,-0.419,
July_27,14,50,25,9.973,0,0,0,,22.4,9.973,22,JW,,,-0.419,
June_6,15,1,25,25.86,,,,,20.2,25.86,1,JW/JH,,,0.514,
June_7,15,2,25,18.77,0,0,8,25.51,20.9,22.14,,JH,,,-0.501,
June_8,15,3,25,25.83,0,0,0,,20.7,25.83,,AC,,,-0.357,
June_9,15,4,25,31.97,50,250,0,26.14,21,29.055,,JW,,,-0.448,
June_10,15,5,25,22.97,0,0,1,26.65,21,24.81,,JW,,,-0.471,
June_11,15,6,25,12.38,0,0,13,24.49,21.6,18.435,,AP,,,-0.461,
June_12,15,7,25,20.86,0,0,10,24.93,20.8,22.895,,JH,,,-0.385,
June_13,15,8,25,27.79,130,130,0,25.1,21.3,26.445,4,JH/JW,1130,,-0.425,
June_13,15,8,25,27.79,130,130,0,25.1,21.3,26.445,2,JH/JW,,,-0.425,
June_13,15,8,25,27.79,130,130,0,25.1,21.3,26.445,3,JH/JW,,,-0.425,
June_13,15,8,25,27.79,130,130,0,25.1,21.3,26.445,6,JH/JW,,,-0.425,
June_13,15,8,25,27.79,130,130,0,25.1,21.3,26.445,1,JH/JW,,,-0.425,
June_13,15,8,25,27.79,130,130,0,25.1,21.3,26.445,5,JH/JW,,,-0.425,
June_13,15,8,25,27.79,130,130,0,25.1,21.3,26.445,1,JH/JW,,,-0.425,
June_13,15,8,25,27.79,130,130,0,25.1,21.3,26.445,3,JH/JW,,,-0.425,
June_14,15,9,25,18.77,0,0,5,24.97,20.9,21.87,,JH,,,0.587,
June_15,15,10,25,7.727,0,15,16,25.33,20.9,16.5285,,AC,,,,
June_16,15,11,25,8.611,100,100,34,25.2,20.8,16.9055,,JW,,,0.369,
June_17,15,12,25,9.403,0,50,20,25.37,21.1,17.389,,JW,,,-0.345,
June_18,15,13,25,8.597,0,0,36,24.14,22.5,16.3685,,AP,,,0.015,
June_19,15,14,25,13.33,35,0,45,25.49,21.4,19.41,,JH,,,-0.38,
June_20,15,15,25,17.52,0,0,25,24.08,21.4,20.8,1,AP/JW,1140,y,-0.331,copepods
June_20,15,15,25,17.52,0,0,25,24.08,21.4,20.8,1,AP/JW,,,-0.331,
June_20,15,15,25,17.52,0,0,25,24.08,21.4,20.8,1,AP/JW,,,-0.331,
June_20,15,15,25,17.52,0,0,25,24.08,21.4,20.8,1,AP/JW,,,-0.331,
June_20,15,15,25,17.52,0,0,25,24.08,21.4,20.8,2,AP/JW,,,-0.331,
June_20,15,15,25,17.52,0,0,25,24.08,21.4,20.8,1,AP/JW,,,-0.331,
June_20,15,15,25,17.52,0,0,25,24.08,21.4,20.8,2,AP/JW,,,-0.331,
June_20,15,15,25,17.52,0,0,25,24.08,21.4,20.8,2,AP/JW,,,-0.331,
June_21,15,16,25,23.02,0,0,8,24.73,20,23.875,,JH,,,-0.31,
June_22,15,17,25,17.89,0,0,6,25.54,21.3,21.715,,AC,,,,
June_23,15,18,25,29.34,200,200,0,24.64,20.9,26.99,,JW,,,-0.346,
June_24,15,19,25,23.97,0,0,2,25.76,21.1,24.865,,JW,,,0.064,
June_25,15,20,25,25.91,0,0,0,,20.7,25.91,,AP,,,-0.274,
June_26,15,21,25,28.04,0,130,0,24.86,21,26.45,,JH,,,-0.315,
June_27,15,22,25,24.92,0,0,0,,20.9,24.92,3,JH/JW,1110,,-0.324,
June_27,15,22,25,24.92,0,0,0,,20.9,24.92,4,JH/JW,,,-0.324,
June_27,15,22,25,24.92,0,0,0,,20.9,24.92,4,JH/JW,,,-0.324,
June_27,15,22,25,24.92,0,0,0,,20.9,24.92,3,JH/JW,,,-0.324,
June_27,15,22,25,24.92,0,0,0,,20.9,24.92,1,JH/JW,,,-0.324,
June_27,15,22,25,24.92,0,0,0,,20.9,24.92,2,JH/JW,,,-0.324,
June_27,15,22,25,24.92,0,0,0,,20.9,24.92,0,JH/JW,,,-0.324,
June_27,15,22,25,24.92,0,0,0,,20.9,24.92,1,JH/JW,,,-0.324,
June_28,15,23,25,22.16,0,0,1,25.02,21.8,23.59,,JH,,,-0.353,
June_29,15,24,25,18.74,0,0,1,24.55,22,21.645,,JW,,,-0.054,
June_30,15,25,25,12.67,0,0,8,24.98,22.3,18.825,,JW,,,-0.287,
July_1,15,26,25,13.57,0,0,3,25.76,22.2,19.665,,JW,,,-0.187,
July_2,15,27,25,11.67,0,0,4,26.7,22.2,19.185,,AP,,,-0.272,
July_3,15,28,25,20.65,0,80,2.5,24.67,22,22.66,,JH,,,-0.254,
July_4,15,29,25,20.29,0,200,2.5,25.44,21.9,22.865,3,JH/JW,1060,,-0.254,copepods
July_4,15,29,25,20.29,0,200,2.5,25.44,21.9,22.865,1,JH/JW,,,-0.254,
July_4,15,29,25,20.29,0,200,2.5,25.44,21.9,22.865,1,JH/JW,,,-0.254,
July_4,15,29,25,20.29,0,200,2.5,25.44,21.9,22.865,1,JH/JW,,,-0.254,
July_4,15,29,25,20.29,0,200,2.5,25.44,21.9,22.865,1,JH/JW,,,-0.254,
July_4,15,29,25,20.29,0,200,2.5,25.44,21.9,22.865,1,JH/JW,,,-0.254,
July_4,15,29,25,20.29,0,200,2.5,25.44,21.9,22.865,2,JH/JW,,,-0.254,
July_4,15,29,25,20.29,0,200,2.5,25.44,21.9,22.865,1,JH/JW,,,-0.254,
July_5,15,30,25,15.45,40,40,2.5,25.39,22.2,20.42,,JH,,y,0.193,
July_6,15,31,25,18.96,0,0,16,25.19,21.5,22.075,,AC,,,,
July_8,15,33,25,14.37,0,0,15,26.46,21.3,20.415,,JW,,,-0.354,
July_9,15,34,25,10.3,0,0,6.5,26.56,21.4,18.43,,AP,,,-0.405,
July_10,15,35,25,25.04,0,0,0,,21.2,25.04,,JH,,,-0.439,
July_11,15,36,25,21.24,80,40,2,25.27,21.6,23.255,4,JH/JW,1170,y,-0.224,FEW COPEPODS
July_11,15,36,25,21.24,80,40,2,25.27,21.6,23.255,4,JH/JW,,,-0.224,
July_11,15,36,25,21.24,80,40,2,25.27,21.6,23.255,4,JH/JW,,,-0.224,
July_11,15,36,25,21.24,80,40,2,25.27,21.6,23.255,3,JH/JW,,,-0.224,
July_11,15,36,25,21.24,80,40,2,25.27,21.6,23.255,7,JH/JW,,,-0.224,
July_11,15,36,25,21.24,80,40,2,25.27,21.6,23.255,3,JH/JW,,,-0.224,
July_11,15,36,25,21.24,80,40,2,25.27,21.6,23.255,3,JH/JW,,,-0.224,
July_11,15,36,25,21.24,80,40,2,25.27,21.6,23.255,6,JH/JW,,,-0.224,
July_12,15,37,25,18.2,0,0,5,25.44,21.5,21.82,,JH,,,-0.305,
July_13,15,38,25,15.89,0,0,6,25.45,21.7,20.67,,AC,,,-0.359,
July_14,15,39,25,14.83,0,0,7,25.05,21.7,19.94,,JW,,,-0.335,
July_15,15,40,25,12.45,0,0,21,24.47,21.6,18.46,,JW,,,-0.404,
July_16,15,41,25,11.64,0,0,35,25.98,22.1,18.81,,AP,,,-0.38,
July_17,15,42,25,25.55,0,60,0,25.21,21.4,25.38,,JH,,,-0.38,
July_18,15,43,25,17.83,0,0,3,24.99,21.5,21.41,26,JH/JW,1080,,-0.21,
July_18,15,43,25,17.83,0,0,3,24.99,21.5,21.41,43,JH/JW,,,-0.21,
July_18,15,43,25,17.83,0,0,3,24.99,21.5,21.41,35,JH/JW,,,-0.21,
July_18,15,43,25,17.83,0,0,3,24.99,21.5,21.41,41,JH/JW,,,-0.21,
July_18,15,43,25,17.83,0,0,3,24.99,21.5,21.41,22,JH/JW,,,-0.21,
July_18,15,43,25,17.83,0,0,3,24.99,21.5,21.41,29,JH/JW,,,-0.21,
July_18,15,43,25,17.83,0,0,3,24.99,21.5,21.41,24,JH/JW,,,-0.21,
July_18,15,43,25,17.83,0,0,3,24.99,21.5,21.41,34,JH/JW,,,-0.21,
July_19,15,44,25,15.12,0,80,5.5,25.22,21.3,20.17,,JH,,,-0.362,
July_20,15,45,25,7.824,0,0,15,25.82,21.8,16.822,,AC,,,-0.262,
July_7,15,32,25,10.77,0,0,15,25.8,21.2,18.285,,JW,,,-0.293,
July_21,15,46,25,11.45,0,0,26,25.49,21.8,18.47,,JW,,,-0.353,
July_22,15,47,25,5.895,0,0,32,26.24,21.7,16.0675,,JW,,,0.294,
July_23,15,48,25,6.469,0,0,230,24.79,21.9,15.6295,,AP,,,-0.345,
July_24,15,49,25,12.22,200,10,40,25.06,22.2,18.64,,JH,,,-0.036,
July_25,15,50,25,10.16,0,0,0,,22.3,10.16,50,JW,1180,,-0.01,
July_25,15,50,25,10.16,0,0,0,,22.3,10.16,45,JW,,,-0.01,
July_25,15,50,25,10.16,0,0,0,,22.3,10.16,64,JW,,,-0.01,
July_25,15,50,25,10.16,0,0,0,,22.3,10.16,44,JW,,,-0.01,
July_25,15,50,25,10.16,0,0,0,,22.3,10.16,54,JW,,,-0.01,
July_25,15,50,25,10.16,0,0,0,,22.3,10.16,54,JW,,,-0.01,
July_25,15,50,25,10.16,0,0,0,,22.3,10.16,50,JW,,,-0.01,
July_25,15,50,25,10.16,0,0,0,,22.3,10.16,54,JW,,,-0.01,
June_7,16,1,75,74.87,,,,,20.2,74.87,1,JW/JW,,,-0.501,
June_8,16,2,75,68.17,0,0,17,75.15,20.9,71.66,,AC,,,-0.357,
June_9,16,3,75,72.27,50,50,1,74.64,21.1,73.455,,JW,,,-0.448,
June_10,16,4,75,75.63,0,0,0,,21,75.63,,JW,,,-0.471,
June_11,16,5,75,66.84,0,0,6,75.26,21.7,71.05,,AP,,,-0.461,
June_12,16,6,75,85.48,175,175,0,75.61,20.7,80.545,,JH,,,-0.385,
June_13,16,7,75,74.56,0,0,0,74.56,20.8,74.56,,JH,,,-0.425,
June_14,16,8,75,76.36,40,40,0,74.62,21,75.49,1,JH/JW,1000,,0.587,
June_14,16,8,75,76.36,40,40,0,74.62,21,75.49,2,JH/JW,,,0.587,
June_14,16,8,75,76.36,40,40,0,74.62,21,75.49,1,JH/JW,,,0.587,
June_14,16,8,75,76.36,40,40,0,74.62,21,75.49,1,JH/JW,,,0.587,
June_14,16,8,75,76.36,40,40,0,74.62,21,75.49,1,JH/JW,,,0.587,
June_14,16,8,75,76.36,40,40,0,74.62,21,75.49,1,JH/JW,,,0.587,
June_14,16,8,75,76.36,40,40,0,74.62,21,75.49,1,JH/JW,,,0.587,
June_14,16,8,75,76.36,40,40,0,74.62,21,75.49,3,JH/JW,,,0.587,
June_15,16,9,75,68.98,0,45,5,75.48,21,72.23,,AC,,,,
June_16,16,10,75,75.29,0,0,0,,20.7,75.29,,JW,,,0.369,
June_17,16,11,75,101.6,300,480,15,75.24,21.4,88.42,,JW,,,-0.345,
June_18,16,12,75,56.1,0,0,28,74.14,23.2,65.12,,AP,,,0.015,
June_19,16,13,75,66.86,0,0,18,75.36,21.8,71.11,,JH,,,-0.38,
June_20,16,14,75,53.65,0,0,48,74.92,22.5,64.285,,AP,,,-0.331,
June_21,16,15,75,47.24,175,0,280,73.19,22,60.215,1,JH/JW,1125,y,-0.31,
June_21,16,15,75,47.24,175,0,280,73.19,22,60.215,3,JH/JW,,,-0.31,
June_21,16,15,75,47.24,175,0,280,73.19,22,60.215,2,JH/JW,,,-0.31,
June_21,16,15,75,47.24,175,0,280,73.19,22,60.215,3,JH/JW,,,-0.31,
June_21,16,15,75,47.24,175,0,280,73.19,22,60.215,1,JH/JW,,,-0.31,
June_21,16,15,75,47.24,175,0,280,73.19,22,60.215,0,JH/JW,,,-0.31,
June_21,16,15,75,47.24,175,0,280,73.19,22,60.215,3,JH/JW,,,-0.31,
June_21,16,15,75,47.24,175,0,280,73.19,22,60.215,1,JH/JW,,,-0.31,
June_22,16,16,75,40.06,0,40,30,74.99,21.3,57.525,,AC,,,,
June_23,16,17,75,43.22,0,100,46,76.53,21.1,59.875,,JW,,,-0.346,
June_24,16,18,75,45.66,0,0,40,74.65,20.8,60.155,,JW,,,0.064,
June_25,16,19,75,53.39,0,0,6,74.01,20.8,63.7,,AP,,,-0.274,
June_26,16,20,75,62.86,80,80,7,74.61,21.1,68.735,,JH,,,-0.315,
June_27,16,21,75,67.85,240,240,5,75.59,20.9,71.72,,JH,,,-0.324,
June_28,16,22,75,71.18,0,0,1.5,75.04,21.4,73.11,4,JH/JW,13330,,-0.353,copepods
June_28,16,22,75,71.18,0,0,1.5,75.04,21.4,73.11,2,JH/JW,,,-0.353,
June_28,16,22,75,71.18,0,0,1.5,75.04,21.4,73.11,1,JH/JW,,,-0.353,
June_28,16,22,75,71.18,0,0,1.5,75.04,21.4,73.11,0,JH/JW,,,-0.353,
June_28,16,22,75,71.18,0,0,1.5,75.04,21.4,73.11,1,JH/JW,,,-0.353,
June_28,16,22,75,71.18,0,0,1.5,75.04,21.4,73.11,1,JH/JW,,,-0.353,
June_28,16,22,75,71.18,0,0,1.5,75.04,21.4,73.11,1,JH/JW,,,-0.353,
June_28,16,22,75,71.18,0,0,1.5,75.04,21.4,73.11,0,JH/JW,,,-0.353,
June_29,16,23,75,70.84,0,0,1.5,74.04,21.7,72.44,,JW,,,-0.054,
June_30,16,24,75,73.21,100,100,1.5,74.82,22,74.015,,JW,,,-0.287,
July_1,16,25,75,20,0,0,7,76.46,22,48.23,,JW,,,-0.187,
July_2,16,26,75,61.1,0,0,4,75.26,22,68.18,,AP,,,-0.272,
July_3,16,27,75,85.84,320,320,5,74.99,21.9,80.415,,JH,,,-0.254,
July_4,16,28,75,72.21,0,0,1,75.43,21.7,73.82,,JH,,,-0.254,
July_5,16,29,75,76.97,80,80,1,75.4,22.2,76.185,2,JH/JW,1230,,0.193,
July_5,16,29,75,76.97,80,80,1,75.4,22.2,76.185,0,JH/JW,,,0.193,
July_5,16,29,75,76.97,80,80,1,75.4,22.2,76.185,0,JH/JW,,,0.193,
July_5,16,29,75,76.97,80,80,1,75.4,22.2,76.185,1,JH/JW,,,0.193,
July_5,16,29,75,76.97,80,80,1,75.4,22.2,76.185,4,JH/JW,,,0.193,
July_5,16,29,75,76.97,80,80,1,75.4,22.2,76.185,0,JH/JW,,,0.193,
July_5,16,29,75,76.97,80,80,1,75.4,22.2,76.185,2,JH/JW,,,0.193,
July_5,16,29,75,76.97,80,80,1,75.4,22.2,76.185,1,JH/JW,,,0.193,
July_6,16,30,75,66.81,0,0,15,74.81,21.4,70.81,,AC,,y,,
July_8,16,32,75,52.91,0,0,25,77.11,21.2,65.01,,JW,,,-0.354,
July_9,16,33,75,51.03,0,0,15,75.81,21.3,63.42,,AP,,,-0.405,
July_10,16,34,75,55.47,0,40,10,74.63,21.5,65.05,,JH,,,-0.439,
July_11,16,35,75,52.28,40,40,17,74.57,21.7,63.425,,JH,,,-0.224,
July_12,16,36,75,53.5,0,0,15,75.22,21.6,64.36,6,JH/JW,1100,,-0.305,
July_12,16,36,75,53.5,0,0,15,75.22,21.6,64.36,3,JH/JW,,,-0.305,
July_12,16,36,75,53.5,0,0,15,75.22,21.6,64.36,4,JH/JW,,,-0.305,
July_12,16,36,75,53.5,0,0,15,75.22,21.6,64.36,8,JH/JW,,,-0.305,
July_12,16,36,75,53.5,0,0,15,75.22,21.6,64.36,6,JH/JW,,,-0.305,
July_12,16,36,75,53.5,0,0,15,75.22,21.6,64.36,4,JH/JW,,,-0.305,
July_12,16,36,75,53.5,0,0,15,75.22,21.6,64.36,5,JH/JW,,,-0.305,
July_12,16,36,75,53.5,0,0,15,75.22,21.6,64.36,4,JH/JW,,,-0.305,
July_13,16,37,75,55.5,0,0,14,74.7,21.7,65.1,,AC,,,-0.359,
July_14,16,38,75,44.19,0,0,19,75.3,21.8,59.745,,JW,,,-0.335,
July_15,16,39,75,41.47,0,0,44,74.78,21.8,58.125,,JW,,,-0.404,
July_16,16,40,75,41.83,0,0,70,74.05,22.1,57.94,,AP,,,-0.38,
July_17,16,41,75,54.75,0,0,7.5,75.08,21.6,64.915,,JH,,,-0.38,
