Month,Day,Date,treatment,blank_chl,rep,adult_only,time,chl_1,chl_2,water_removed,algae_added,water_added,size_class,clutch,clutch_size,observer,temp,NOTES
Sept,8,Sept_8,3,0.023,41A,Y,13:28,2.97,3.888,,0.25,4,A,N,,JW,21.3,
Sept,9,Sept_9,3,0.777,41A,Y,13:17,4.333,4.161,,0.5,2,A,N,,JW,20.9,
Sept,10,Sept_10,3,-0.096,41A,Y,14:12,3.535,,,,,A,N,,JW,21.1,
Sept,11,Sept_11,3,-0.007,41A,Y,14:57,4.549,,,,,A,N,,JW,21.6,
Sept,12,Sept_12,3,0.126,41A,Y,15:04,5.19,,,,,A,N,,JW,22.1,
Sept,13,Sept_13,3,-0.333,41A,Y,12:10,3.216,,,,,A,N,,AC,22.1,
Sept,14,Sept_14,3,-0.251,41A,Y,15:13,2.867,,,,,A,N,,JH,22.5,
Sept,15,Sept_15,3,0.55,41,N,14:15,2.395,3.505,,0.5,8,J,N,,JW,22.6,
Sept,16,Sept_16,3,0.524,41,N,13:23,2.523,3.412,,0.25,,J,N,,JW,22.6,
Sept,17,Sept_17,3,-0.051,41,N,15:23,3.111,,,,,J,N,,JW,22,
Sept,18,Sept_18,3,-0.094,41,N,15:25,5.93,1.439,2.5,,5,J,N,,JW,22.8,
Sept,19,Sept_19,3,-0.118,41,N,16:22,3.454,,,,,J,N,,JW,22.3,
Sept,20,Sept_20,3,0.451,41,N,12:51,4.469,3.447,,0.5,12,A,N,,AC,22,
Sept,21,Sept_21,3,-0.049,41,N,14:33,2.282,3.681,,0.25,4,A,N,,JH,22.4,
Sept,22,Sept_22,3,0.923,41,N,16:21,4.295,,,,,A,N,,JW,21.9,
Sept,23,Sept_23,3,-0.234,41,N,15:47,1.746,2.94,,0.25,,A,N,,JW,21.8,
Sept,24,Sept_24,3,-0.303,41,N,12:36,4.497,2.85,,0.25,1,A,N,,JW,22,
Sept,25,Sept_25,3,0.248,41,N,16:58,5.97,4.271,1.5,0.5,5,A,Y,3,JW,22.5,
Sept,26,Sept_26,3,0.111,41,N,19:04,4.143,,,,,A,N,,AP,21.4,
Sept,27,Sept_27,3,0.104,41,N,12:27,3.699,,,,,A,N,,AC,21.9,
Sept,28,Sept_28,3,0.312,41,N,14:27,2.65,3.769,,0.5,6,A,N,,JH,21.8,
Sept,29,Sept_29,3,-0.018,41,N,15:07,1.153,3.696,,0.25,2,A,Y,2,JW,21.1,
Sept,30,Sept_30,3,0.065,41,N,14:57,2.166,4.157,,0.25,,A,N,,JW,21.7,
Sept,4,Sept_4,9,-0.312,42A,Y,15:43,,9.753,6,7,4,A,N,,JW,22.1,
Sept,5,Sept_5,9,0.218,42A,Y,14:26,4.994,9.96,,1.5,,A,N,,JW,23,
Sept,6,Sept_6,9,0.325,42A,Y,14:47,5.791,9.001,,0.5,,A,N,,JW,21.9,
Sept,7,Sept_7,9,-0.097,42A,Y,14:50,3.957,9.262,,1.5,,A,N,,JW,21.8,
Sept,8,Sept_8,9,0.023,42A,Y,13:31,4.145,9.767,,1.5,,A,N,,JW,21.3,
Sept,9,Sept_9,9,0.777,42A,Y,13:20,2.536,10.9,,2.75,,A,N,,JW,20.9,
Sept,10,Sept_10,9,-0.096,42,N,14:14,2.988,10.06,,2,,J,N,,JW,21.2,
Sept,11,Sept_11,9,-0.007,42,N,14:54,3.344,9.061,,1.25,,J,N,,JW,21.5,
Sept,12,Sept_12,9,0.126,42,N,15:06,2.281,10.5,,1.5,,J,N,,JW,22,
Sept,13,Sept_13,9,-0.333,42,N,12:13,7.754,9.316,,0.25,15,A,N,,AC,22,
Sept,14,Sept_14,9,-0.251,42,N,15:18,2.721,9.949,,1,,A,N,,JH,22.5,
Sept,15,Sept_15,9,0.55,42,N,14:19,2.789,9.232,,2,,A,N,,JW,22.6,
Sept,16,Sept_16,9,0.524,42,N,13:26,3.387,11.26,,1.75,,A,N,,JW,22.6,
Sept,17,Sept_17,9,-0.051,42,N,15:30,5.859,8.37,,1.5,,A,N,,JW,22.6,
Sept,18,Sept_18,9,-0.094,42,N,15:27,1.626,10.32,,0.5,,A,Y,12,JW,22.6,
Sept,19,Sept_19,9,-0.118,42,N,16:23,2.37,11.24,,,,A,N,,JW,,
Sept,20,Sept_20,9,0.451,42,N,12:54,2.87,10.25,,2,4,A,N,,AC,22,
Sept,21,Sept_21,9,-0.049,42,N,14:36,1.784,8.631,,0.75,,A,Y,12,JH,22.4,
Sept,22,Sept_22,9,0.923,42,N,16:23,1.939,9.887,,1.75,,A,N,,JW,22,
Sept,23,Sept_23,9,-0.234,42,N,15:47,2.273,8.753,,1.75,,A,N,,JW,21.8,
Sept,24,Sept_24,9,-0.303,42,N,12:39,1.642,10.6,,1.5,,A,Y,5,JW,22,
Sept,25,Sept_25,9,0.248,42,N,14:03,1.642,10.79,57.5,2.5,15,A,N,,JW,22.5,
Sept,26,Sept_26,9,0.111,42,N,19:06,1.588,9.447,,2.5,,A,N,,AP,21.5,
Sept,27,Sept_27,9,0.104,42,N,12:27,1.738,9.121,,2.5,,A,Y,9,AC,21.9,
Sept,28,Sept_28,9,0.312,42,N,14:32,1.109,9.308,,1.75,,A,N,,JH,21.8,
Sept,29,Sept_29,9,-0.018,42,N,15:15,2.515,9.66,,1,,A,N,,JW,21.2,
Sept,30,Sept_30,9,0.065,42,N,14:59,1.178,11.12,,1,,A,Y,7,JW,21.7,
Sept,4,Sept_4,9,-0.312,46A,Y,15:52,,8.619,,4,,A,N,,JW,22.1,
Sept,5,Sept_5,9,0.218,46A,Y,14:39,3.373,9.579,,2,,A,N,,JW,23,
Sept,6,Sept_6,9,0.325,46,N,15:28,2.41,8.483,,1.5,,J,N,,JW,22.2,
Sept,7,Sept_7,9,-0.097,46,N,15:02,4.779,9.988,,1,,J,N,,JW,21.8,
Sept,8,Sept_8,9,0.023,46,N,13:42,11.04,9.155,4,,8,J,N,,JW,21.4,
Sept,9,Sept_9,9,0.777,46,N,13:42,2.511,9.126,,2.5,,J,N,,JW,21,
Sept,10,Sept_10,9,-0.096,46,N,16:54,4.519,9.094,,1.5,,J,N,,JW,21.4,
Sept,11,Sept_11,9,-0.007,46,N,15:19,2.061,10.57,,1.5,,A,N,,JW,21.7,
Sept,12,Sept_12,9,0.126,46,N,15:17,2.121,10.33,,1.5,,A,N,,JW,22.1,
Sept,13,Sept_13,9,-0.333,46,N,12:27,2.561,8.804,,0.5,,A,N,,AC,22.2,
Sept,14,Sept_14,9,-0.251,46,N,15:30,1.856,9.146,,1.5,,A,Y,12,JH,22.6,
Sept,15,Sept_15,9,0.55,46B,N,14:51,2.134,9.162,,2,10,J,N,,JW,22.6,
Sept,16,Sept_16,9,0.524,46B,N,13:41,5.13,8.334,,0.5,,J,N,,JW,22.6,
Sept,17,Sept_17,9,-0.051,46B,N,15:49,4.835,11.74,,2.25,,J,N,,JW,22.7,
Sept,18,Sept_18,9,-0.094,46B,N,15:45,4.838,10.68,,0.5,,A,N,,JW,22.6,
Sept,19,Sept_19,9,-0.118,46B,N,16:37,2.454,10.76,,2,5,A,N,,JW,22.5,
Sept,20,Sept_20,9,0.451,46B,N,13:07,2.314,10.13,,1,,A,N,,AC,22,
Sept,21,Sept_21,9,-0.049,46B,N,15:04,2.873,10.06,,0.75,,A,N,,JH,22.4,
Sept,22,Sept_22,9,0.923,46B,N,17:40,4.494,9.037,,1.5,6,A,Y,9,JW,21.9,
Sept,23,Sept_23,9,-0.234,46B,N,15:55,1.914,9.334,,1.75,,A,N,,JW,21.8,
Sept,24,Sept_24,9,-0.303,46B,N,13:24,2.474,11.17,,1.5,5,A,N,,JW,21.8,
Sept,25,Sept_25,9,0.248,46B,N,17:27,1.309,9.39,,1.75,,A,Y,10,JW,22.5,
Sept,26,Sept_26,9,0.111,46B,N,19:13,1.372,10.12,,2.5,,A,N,,AP,21.5,
Sept,27,Sept_27,9,0.104,46B,N,12:33,1.442,9.512,,2,,A,N,,AC,21.9,
Sept,28,Sept_28,9,0.312,46B,N,14:56,1.224,10.41,,1.25,,A,Y,11,JH,21.9,
Sept,29,Sept_29,9,-0.018,46B,N,15:21,1.616,10.4,,1,,A,N,,JW,21.2,
Sept,30,Sept_30,9,0.065,46B,N,15:00,1.454,11.75,,1.25,6,A,N,,JW,21.7,
Sept,4,Sept_4,25,-0.312,47A,Y,15:52,,25.74,,19,1.5,A,N,,JW,22.2,
Sept,5,Sept_5,25,0.218,47A,Y,14:41,12.81,25.6,,,3.5,A,N,,JW,23,
Sept,6,Sept_6,25,0.325,47,N,15:32,11.55,26.02,,,3,J,N,,JW,22.2,
Sept,7,Sept_7,25,-0.097,47,N,15:04,26.75,,,,,J,N,,JW,21.9,
Sept,8,Sept_8,25,0.023,47,N,13:47,36.58,25.58,20,,20,J,N,,JW,21.4,
Sept,9,Sept_9,25,0.777,47,N,13:45,2.271,26.34,5,8,,A,N,,JW,20.9,
Sept,10,Sept_10,25,-0.096,47,N,16:47,17.26,25.48,,,,A,N,,JW,21.4,
Sept,11,Sept_11,25,-0.007,47,N,15:22,4.831,26.23,,3.5,,A,N,,JW,21.6,
Sept,12,Sept_12,25,0.126,47,N,15:19,3.435,24.32,,2.5,,A,N,,JW,22,
Sept,13,Sept_13,25,-0.333,47,N,12:29,8.089,23.98,,1.5,,A,N,,AC,22.1,
Sept,14,Sept_14,25,-0.251,47,N,15:42,4.587,24.42,4,5,,A,N,,JH,22.6,
Sept,15,Sept_15,25,0.55,47,N,14:53,5.927,25.81,5,7,,A,N,,JW,22.6,
Sept,16,Sept_16,25,0.524,47,N,13:42,5.509,25.4,5,5,,A,Y,25,JW,22.6,
Sept,17,Sept_17,25,-0.051,47,N,15:51,3.143,24.22,,4,9,A,N,,JW,22.6,
Sept,18,Sept_18,25,-0.094,47,N,15:48,3.113,24.64,2.5,2.5,5,A,N,,JW,22.7,
Sept,19,Sept_19,25,-0.118,47,N,16:39,2.407,28.53,,5,6,A,Y,24,JW,23.1,
Sept,20,Sept_20,25,0.451,47,N,13:09,2.993,24.94,,8,,A,N,,AC,22,
Sept,21,Sept_21,25,-0.049,47,N,15:05,8.017,26.69,,2.5,,A,N,,JH,22.5,
Sept,22,Sept_22,25,0.923,47,N,16:34,3.141,24.34,5,5,,A,Y,23,JW,22,
Sept,23,Sept_23,25,-0.234,47,N,15:57,4.871,23.82,5,5,,A,N,,JW,21.8,
Sept,24,Sept_24,25,-0.303,47,N,13:34,5.095,25.21,,3.5,,A,N,,JW,21.9,
Sept,25,Sept_25,25,0.248,47,N,17:32,1.979,25.5,,6,,A,Y,26,JW,22.5,
Sept,26,Sept_26,25,0.111,47,N,19:15,3.036,27.9,,6,,A,N,,AP,21.6,
Sept,27,Sept_27,25,0.104,47,N,12:35,4.453,24.59,5,9,9,A,N,,AC,21.9,
Sept,28,Sept_28,25,0.312,47,N,14:58,1.52,26.14,5,5.5,,A,Y,25,JH,22.1,
Sept,29,Sept_29,25,-0.018,47,N,15:24,5.998,26.42,,2.5,,A,N,,JW,21.2,
Sept,30,Sept_30,25,0.065,47,N,15:04,3.804,26.71,,2.75,,A,N,,JW,21.7,
Sept,4,Sept_4,75,-0.312,48A,Y,15:52,,77.88,20,23.5,4,A,N,,JW,22.2,
Sept,5,Sept_5,75,0.218,48A,Y,14:47,58.44,75.65,,2,,A,N,,JW,23,
Sept,6,Sept_6,75,0.325,48A,Y,15:38,71.98,75.49,5,1,5,A,N,,JW,22.1,
Sept,7,Sept_7,75,-0.097,48A,Y,15:10,71.79,74.75,,1.75,2,A,N,,JW,22,
Sept,8,Sept_8,75,0.023,48A,Y,13:51,81.01,75.87,3,,3,A,N,,JW,21.4,
Sept,9,Sept_9,75,0.777,48A,Y,13:47,18.01,85.03,24,22,4,A,N,,JW,20.9,
Sept,10,Sept_10,75,-0.096,48A,Y,17:05,84.31,73.52,7,,7,A,N,,JW,21.4,
Sept,11,Sept_11,75,-0.007,48,N,15:26,28.99,75.35,,8.5,,A,N,,JW,21.6,
Sept,12,Sept_12,75,0.126,48,N,15:22,12.94,73.8,,14,,J,N,,AC,22,
Sept,13,Sept_13,75,-0.333,48,N,12:31,92.63,77.15,20,,20,J,N,,JH,22.1,
Sept,14,Sept_14,75,-0.251,48,N,15:45,44.79,76.63,6,8,,J,N,,JW,22.6,
Sept,15,Sept_15,75,0.55,48,N,14:55,78.02,,,,,J,N,,JW,22.6,
Sept,16,Sept_16,75,0.524,48,N,13:47,61.72,78.98,,4,,A,N,,JW,22.6,
Sept,17,Sept_17,75,-0.051,48,N,15:58,57.36,75.4,12,14,4,A,N,,JW,22.6,
Sept,18,Sept_18,75,-0.094,48,N,15:54,48.73,74.05,2.5,5,5,A,N,,JW,22.7,
Sept,19,Sept_19,75,-0.118,48,N,16:41,50.14,77.93,10,6,,A,N,,AC,22.6,
Sept,20,Sept_20,75,0.451,48,N,13:12,75.99,,,,,A,N,,JH,22,
Sept,21,Sept_21,75,-0.049,48,N,15:08,54.16,77.85,5,4.5,,A,N,,JW,22.5,
Sept,22,Sept_22,75,0.923,48,N,16:36,39.33,78.34,7,10,,A,N,,JW,22,
Sept,23,Sept_23,75,-0.234,48,N,15:58,48.13,77.85,13,10,5,A,Y,35,JW,21.9,
Sept,24,Sept_24,75,-0.303,48,N,13:38,49.63,74.61,,5.5,,A,N,,JW,21.8,
Sept,25,Sept_25,75,0.248,48,N,17:34,31.03,79.74,14,15.5,,A,N,,AP,22.6,
Sept,26,Sept_26,75,0.111,48,N,14:15,20.83,76.19,,16,,A,Y,25,AC,21.5,
Sept,27,Sept_27,75,0.104,48,N,12:37,71.62,74.73,,5,,A,N,,JH,21.9,
Sept,28,Sept_28,75,0.312,48,N,15:00,26.16,73.64,11,16,,A,N,,JW,21.9,
Sept,29,Sept_29,75,-0.018,48,N,15:25,36.19,76.17,5,6,,A,Y,38,JW,21.5,
Sept,30,Sept_30,75,0.065,48,N,15:06,32.41,75.75,,5.5,,A,N,,JW,21.6,
Sept,4,Sept_4,9,-0.312,50A,Y,15:56,,9.055,,5,,A,N,,JW,22.2,
Sept,5,Sept_5,9,0.218,50A,Y,14:53,3.428,8.561,,1.5,,A,N,,JW,23.1,
Sept,6,Sept_6,9,0.325,50A,Y,15:43,2.437,10.35,,1.5,,A,N,,JW,22.2,
Sept,7,Sept_7,9,-0.097,50A,Y,15:15,3.558,9.857,,1.5,,A,N,,JW,21.9,
Sept,8,Sept_8,9,0.023,50A,Y,14:02,3.67,9.379,,1.5,,A,N,,JW,21.5,
Sept,9,Sept_9,9,0.777,50,N,13:54,1.953,10.61,,2.75,,J,N,,JW,21,
Sept,10,Sept_10,9,-0.096,50,N,17:13,9.067,,,,,J,N,,JW,21.6,
Sept,11,Sept_11,9,-0.007,50,N,15:34,3.331,10.83,5,1.5,10,J,N,,JW,21.7,
Sept,12,Sept_12,9,0.126,50,N,15:30,2.189,9.568,,1.5,,A,N,,AC,22.3,
Sept,13,Sept_13,9,-0.333,50,N,12:38,2.722,9.979,,0.5,,A,N,,JH,22.3,
Sept,14,Sept_14,9,-0.251,50,N,15:54,2.117,10.22,5,1.75,5,A,N,,JW,22.5,
Sept,15,Sept_15,9,0.55,50,N,15:03,2.999,10.02,,2,,A,N,,JW,22.6,
Sept,16,Sept_16,9,0.524,50,N,13:53,3.555,9.68,,1.25,,A,Y,14,JW,22.6,
Sept,17,Sept_17,9,-0.051,50,N,16:05,3.87,12.55,,3,10,A,N,,JW,22.7,
Sept,18,Sept_18,9,-0.094,50,N,15:59,7.582,10.97,,0.5,,A,N,,JW,23,
Sept,19,Sept_19,9,-0.118,50,N,16:47,3.614,8.858,,1,,A,N,,AC,22.5,
Sept,20,Sept_20,9,0.451,50,N,13:14,2.907,10.17,,2,,A,Y,1,JH,21.9,
Sept,21,Sept_21,9,-0.049,50,N,15:14,5.325,11.85,,0.5,,A,N,,JW,22.5,
Sept,22,Sept_22,9,0.923,50,N,16:52,4.592,11.76,5,1.5,6,A,Y,8,JW,21.9,
Sept,23,Sept_23,9,-0.234,50,N,16:09,3.768,11.28,,1.5,,A,N,,JW,21.9,
Sept,24,Sept_24,9,-0.303,50,N,13:52,6.529,10.18,,0.5,,A,N,,JW,22,
Sept,25,Sept_25,9,0.248,50,N,17:43,5.381,12.15,,1.5,8,A,Y,7,AP,22.5,
Sept,26,Sept_26,9,0.111,50,N,19:18,7.797,9.8,,0.5,,A,N,,AC,21.5,
Sept,27,Sept_27,9,0.104,50,N,12:40,5.963,9.09,,1,6,A,N,,JH,22,
Sept,28,Sept_28,9,0.312,50,N,15:04,6.376,8.673,,0.5,,A,Y,5,JW,22,
Sept,29,Sept_29,9,-0.018,50,N,15:28,9.101,,,,,A,N,,JW,21.4,
Sept,30,Sept_30,9,0.065,50,N,15:00,8.109,11.63,,0.5,6,A,N,,JW,21.6,
Sept,4,Sept_4,25,-0.312,51A,Y,15:56,,26.87,,18,,A,N,,JW,22.2,
Sept,5,Sept_5,25,0.218,51A,Y,14:55,7.422,26.59,,2.5,,A,N,,JW,23.1,
Sept,6,Sept_6,25,0.325,51A,Y,15:45,18.42,25.05,,1,,A,N,,JW,22.1,
Sept,7,Sept_7,25,-0.097,51A,Y,15:18,11.51,25.91,,3.5,,A,N,,JW,21.9,
Sept,8,Sept_8,25,0.023,51A,Y,14:06,14.58,27.69,,3,,A,N,,JW,21.5,
Sept,9,Sept_9,25,0.777,51,N,13:57,3.513,28.34,5,10,,J,N,,JW,21,
Sept,10,Sept_10,25,-0.096,51,N,17:54,31.82,27.3,9,,9,J,N,,JW,21.6,
Sept,11,Sept_11,25,-0.007,51,N,15:38,12.31,26.23,,2,,J,N,,JW,21.6,
Sept,12,Sept_12,25,0.126,51,N,15:32,9.256,28.98,,3.5,,J,N,,AC,22.1,
Sept,13,Sept_13,25,-0.333,51,N,12:41,35.27,29.78,20,,20,J,N,,JH,22.2,
Sept,14,Sept_14,25,-0.251,51,N,15:57,7.957,24.88,,3.5,,J,N,,JW,22.7,
Sept,15,Sept_15,25,0.55,51,N,15:07,18.51,31.61,,4,,A,N,,JW,22.6,
Sept,16,Sept_16,25,0.524,51,N,13:56,11.85,29.57,,4,,A,N,,JW,22.6,
Sept,17,Sept_17,25,-0.051,51,N,16:09,15.7,26.21,,3,,A,N,,JW,22.8,
Sept,18,Sept_18,25,-0.094,51,N,16:03,5.68,26.83,1.5,2.5,2.5,A,N,,JW,22.8,
Sept,19,Sept_19,25,-0.118,51,N,16:48,7.409,28.31,,5.5,,A,Y,3,AC,22.5,
Sept,20,Sept_20,25,0.451,51,N,15:46,5.826,24.54,,,,A,N,,JH,22.3,
Sept,21,Sept_21,25,-0.049,51,N,15:16,6.995,28.37,,2.5,,A,Y,19,JW,22.5,
Sept,22,Sept_22,25,0.923,51,N,16:56,6.798,25.16,5,4,,A,N,,JW,21.9,
Sept,23,Sept_23,25,-0.234,51,N,16:11,9.906,23.06,,3,,A,N,,JW,21.9,
Sept,24,Sept_24,25,-0.303,51,N,13:54,6.377,26.08,2.5,2.5,5,A,Y,23,JW,21.9,
Sept,25,Sept_25,25,0.248,51,N,17:55,3.313,24.99,,5,,A,N,,AP,22.4,
Sept,26,Sept_26,25,0.111,51,N,19:20,3.457,26.65,,6,,A,Y,23,AC,21.5,
Sept,27,Sept_27,25,0.104,51,N,12:42,8.856,24.91,,7,12,A,N,,JH,21.9,
Sept,28,Sept_28,25,0.312,51,N,15:05,3.501,24.39,9,5.5,,A,N,,JW,21.9,
Sept,29,Sept_29,25,-0.018,51,N,15:30,7.646,28.14,,2.75,,A,N,,JW,21.4,
Sept,30,Sept_30,25,0.065,51,N,15:11,4.588,26.11,,2.5,,A,Y,17,JW,21.8,
Sept,4,Sept_4,75,-0.312,52A,Y,15:59,,75.6,16,15,,A,N,,JW,22.2,
Sept,5,Sept_5,75,0.218,52A,Y,14:58,52.34,75.44,,6,,A,N,,JW,23.1,
Sept,6,Sept_6,75,0.325,52,N,15:47,51.82,77.97,,8,,A,N,,JW,22.2,
Sept,7,Sept_7,75,-0.097,52,N,15:22,83.03,75.44,8,,8,J,N,,JW,22,
Sept,8,Sept_8,75,0.023,52,N,14:07,80.05,73.67,6,1,6,J,N,,JW,21.6,
Sept,9,Sept_9,75,0.777,52,N,14:06,6.074,92.08,25,20,10,J,N,,JW,21,
Sept,10,Sept_10,75,-0.096,52,N,17:26,73.57,,,,,A,N,,JW,21.5,
Sept,11,Sept_11,75,-0.007,52,N,15:42,13.27,74.52,,8,,A,N,,JW,21.7,
Sept,12,Sept_12,75,0.126,52,N,15:37,10.5,75.81,,10,,A,N,,AC,22.1,
Sept,13,Sept_13,75,-0.333,52,N,12:45,90.46,74.69,15,,15,A,N,,JH,22.2,
Sept,14,Sept_14,75,-0.251,52,N,16:03,18.25,73.07,8,14,,A,Y,7,JW,22,
Sept,15,Sept_15,75,0.55,52,N,15:12,24.42,69.09,20,20,,A,N,,JW,22.7,
Sept,16,Sept_16,75,0.524,52,N,13:57,22.52,74.4,10,12,,A,Y,28,JW,22.7,
Sept,17,Sept_17,75,-0.051,52,N,16:09,42.46,80.98,20,20,,A,N,,JW,22.8,
Sept,18,Sept_18,75,-0.094,52,N,16:05,27.73,74.53,2.5,6,5,A,Y,27,JW,22.6,
Sept,19,Sept_19,75,-0.118,52,N,16:59,40.54,74.41,,9.5,,A,N,,AC,22.5,
Sept,20,Sept_20,75,0.451,52,N,15:48,51.79,75.52,5,5,,A,N,,JH,22.1,
Sept,21,Sept_21,75,-0.049,52,N,15:23,38.52,78.01,5,5.5,,A,Y,22,JW,22.5,
Sept,22,Sept_22,75,0.923,52,N,16:58,49.11,79,12,9,5,A,N,,JW,22.1,
Sept,23,Sept_23,75,-0.234,52,N,16:37,50.52,73.26,7,8,,A,Y,35,JW,22.1,
Sept,24,Sept_24,75,-0.303,52,N,14:09,43.71,76.17,,5.5,,A,N,,JW,21.8,
Sept,25,Sept_25,75,0.248,52,N,17:56,20.83,74.57,15,15.5,,A,N,,AP,22.4,
Sept,26,Sept_26,75,0.111,52,N,19:50,35.43,76.42,,18,,A,Y,43,AC,21.6,
Sept,27,Sept_27,75,0.104,52,N,12:44,36.12,76.32,,15,,A,N,,JH,21.9,
Sept,28,Sept_28,75,0.312,52,N,15:08,19.82,78.95,20,19,2,A,N,,JW,21.9,
Sept,29,Sept_29,75,-0.018,52,N,15:33,44.54,75.96,1,5,,A,Y,45,JW,21.6,
Sept,30,Sept_30,75,0.065,52,N,15:13,47.56,78.57,9,5.5,10,A,N,,JW,21.7,
Sept,4,Sept_4,3,-0.312,53A,Y,15:29,,3.143,,0.5,,A,N,,JW,22.2,
Sept,5,Sept_5,3,0.218,53A,Y,15:04,3.314,3.314,,,,A,N,,JW,22.9,
Sept,6,Sept_6,3,0.325,53A,Y,15:52,2.344,3.024,,0.25,,A,N,,JW,22.1,
Sept,7,Sept_7,3,-0.097,53A,Y,15:23,2.872,,,,,A,N,,JW,22,
Sept,8,Sept_8,3,0.023,53A,Y,14:12,2.636,4.039,,0.5,6,A,N,,JW,21.5,
Sept,9,Sept_9,3,0.777,53A,Y,14:08,3.077,,,,,A,N,,JW,20.9,
Sept,10,Sept_10,3,-0.096,53A,Y,17:28,2.61,3.369,,0.5,6,A,N,,JW,21.5,
Sept,11,Sept_11,3,-0.007,53,N,15:47,5.18,3.102,2.5,0.25,5,J,N,,JW,21.3,
Sept,12,Sept_12,3,0.126,53,N,15:40,5.577,4.206,,,3,J,N,,AC,22.2,
Sept,13,Sept_13,3,-0.333,53,N,12:48,3.671,,,,,J,N,,JH,22.1,
Sept,14,Sept_14,3,-0.251,53,N,16:05,3.274,,,,,J,N,,JW,22.6,
Sept,15,Sept_15,3,0.55,53,N,15:15,2.092,3.837,,0.5,8,J,N,,JW,22.6,
Sept,16,Sept_16,3,0.524,53,N,14:14,2.205,3.108,,0.25,,A,N,,JW,22.6,
Sept,17,Sept_17,3,-0.051,53,N,16:16,5.607,2.422,2,,2.5,A,N,,JW,22.6,
Sept,18,Sept_18,3,-0.094,53,N,17:02,4.108,,,,,A,N,,JW,22.5,
Sept,19,Sept_19,3,-0.118,53,N,15:51,2.137,3.76,,0.25,2,A,N,,AC,22.1,
Sept,20,Sept_20,3,0.451,53,N,15:30,2.51,3.59,,0.125,,A,Y,3,JH,22.5,
Sept,21,Sept_21,3,-0.049,53,N,17:02,2.101,3.139,,0.5,10,A,N,,JW,22,
Sept,22,Sept_22,3,0.923,53,N,16:15,1.303,4.589,,0.5,,A,N,,JW,22,
Sept,23,Sept_23,3,-0.234,53,N,15:32,1.642,10.32,,1.25,6,A,N,,JW,22.5,
Sept,24,Sept_24,3,-0.303,53,N,16:13,4.933,4.868,1.5,0.5,2.5,A,N,,JW,21.9,
Sept,25,Sept_25,3,0.248,53,N,18:00,4.502,2.801,,0.25,1,A,N,,AP,22,
Sept,26,Sept_26,3,0.111,53,N,19:23,2.222,3.794,,0.25,,A,N,,AC,21.4,
Sept,27,Sept_27,3,0.104,53,N,12:45,4.702,3.663,,0.5,6,A,Y,2,JH,21.9,
Sept,28,Sept_28,3,0.312,53,N,15:11,5.017,4.217,,0.5,4,A,N,,JW,21.9,
Sept,29,Sept_29,3,-0.018,53,N,15:34,3.468,,,,,A,N,,JW,21.5,
Sept,30,Sept_30,3,0.065,53,N,15:16,1.581,4.264,,0.25,4,A,Y,6,JW,21.7,
Sept,4,Sept_4,9,-0.312,54A,Y,15:59,,9.264,,5,,A,N,,JW,22.2,
Sept,5,Sept_5,9,0.218,54A,Y,15:06,2.763,8.98,,1.5,,A,N,,JW,23,
Sept,6,Sept_6,9,0.325,54A,Y,15:55,3.735,9.063,,1.5,,A,N,,JW,22.1,
Sept,7,Sept_7,9,-0.097,54A,Y,15:26,2.32,9.477,,1.75,,A,N,,JW,21.9,
Sept,8,Sept_8,9,0.023,54A,Y,14:14,2.832,9.517,,1.75,,A,N,,JW,21.5,
Sept,9,Sept_9,9,0.777,54A,Y,14:11,1.93,9.52,,2,,A,N,,JW,20.9,
Sept,10,Sept_10,9,-0.096,54A,Y,17:30,2.168,8.925,,2,,A,N,,JW,21.4,
Sept,11,Sept_11,9,-0.007,54,N,15:50,2.231,8.871,,1.5,,J,N,,JW,21.6,
Sept,12,Sept_12,9,0.126,54,N,15:42,2.839,10.71,,1.5,12,J,N,,AC,22.1,
Sept,13,Sept_13,9,-0.333,54,N,12:49,8.614,,,,,J,N,,JH,22,
Sept,14,Sept_14,9,-0.251,54,N,16:08,5.345,9.99,,0.75,,J,N,,JW,22.6,
Sept,15,Sept_15,9,0.55,54,N,15:18,4.489,8.339,,1.5,,J,N,,JW,22.6,
Sept,16,Sept_16,9,0.524,54,N,14:17,3.037,8.989,,1.5,,A,N,,JW,22.6,
Sept,17,Sept_17,9,-0.051,54,N,16:14,3.915,,,,,A,N,,JW,22.8,
Sept,18,Sept_18,9,-0.094,54,N,16:17,2.539,10.47,,2.5,4,A,N,,JW,22.8,
Sept,19,Sept_19,9,-0.118,54,N,16:19,1.97,8.548,2.5,0.75,5,A,N,,AC,22.6,
Sept,20,Sept_20,9,0.451,54,N,17:04,1.947,9.195,,1,,A,Y,10,JH,22.5,
Sept,21,Sept_21,9,-0.049,54,N,15:53,1.996,9.264,,0.75,,A,N,,JW,22.1,
Sept,22,Sept_22,9,0.923,54,N,17:04,1.374,9.942,,1.75,4,A,Y,9,JW,22.1,
Sept,23,Sept_23,9,-0.234,54,N,16:21,1.71,10.18,,1.75,,A,N,,JW,21.9,
Sept,24,Sept_24,9,-0.303,54,N,15:58,1.795,11.09,10,1.5,14,A,N,,JW,21.9,
Sept,25,Sept_25,9,0.248,54,N,18:02,0.917,9.562,,1.75,,A,Y,6,AP,22.9,
Sept,26,Sept_26,9,0.111,54,N,19:25,1.035,10.53,,2.5,,A,N,,AC,21.6,
